bathrooms,bedrooms,city,homeStatus,homeType,latitude,livingArea,longitude,price,state,streetAddress,zipcode,zpid
1.0,1.0,Bronx,FOR_SALE,CONDO,40.8165,566.0,-73.88736,75000.0,NY,1290 Lafayette Ave APT 5F,10474,447957939
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.64412,1660.0,-74.0886,539000.0,NY,150 Northview Court,10301,58576960
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.631058,1400.0,-73.8872,1.0,NY,9536 Schenck St #3,11236,79710230
2.0,2.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.723915,1024.0,-73.73267,699000.0,NY,22228 Fairbury Avenue,11428,32152395
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.795216,1460.0,-73.81669,920000.0,NY,620 150th Street,11357,32027193
2.0,1.0,Long Island City,FOR_SALE,CONDO,,,,150000.0,NY,40 Leonor #A-5,11109,450047239
2.0,2.0,New York,FOR_SALE,CONDO,40.774414,0.0,-73.95834,1000000.0,NY,170 E 79th St,10075,72528459
3.0,7.0,Bronx,FOR_SALE,MULTI_FAMILY,40.84777,2852.0,-73.862595,925000.0,NY,1859 Matthews Avenue,10462,29813472
1.0,2.0,Queens,FOR_SALE,CONDO,40.77472,800.0,-73.82521,298000.0,NY,142-21 26th Ave #1D,11354,295509242
3.0,2.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.745415,2500.0,-73.82458,1299999.0,NY,57-23 141st St,11355,450899450
5.0,4.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.68514,3243.0,-73.951515,2849000.0,NY,196 Monroe St,11216,30609272
7.0,6.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.692387,9070.0,-73.99722,16995000.0,NY,299 Hicks St #THA,11201,443843302
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.685394,0.0,-73.982315,625000.0,NY,467 Pacific St APT 1,11217,245022720
6.0,5.0,Bayside,FOR_SALE,SINGLE_FAMILY,40.74912,,-73.76037,1850000.0,NY,58-28 218th Street,11364,443152530
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.566082,1118.0,-74.115814,760000.0,NY,205 Cannon Blvd,10306,32337315
2.0,5.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.543705,2080.0,-74.1846,1100000.0,NY,264 Rathbun Ave,10312,32365000
1.0,1.0,New York,FOR_SALE,CONDO,40.777565,750.0,-73.98287,325000.0,NY,201 W 70th St APT 5D,10023,72521264
2.0,3.0,Flushing,FOR_SALE,CONDO,40.766773,1200.0,-73.826035,418888.0,NY,140-39 34th Ave #5K,11354,443635320
1.0,2.0,Flushing,FOR_SALE,CONDO,40.720013,850.0,-73.836075,419000.0,NY,72-81 113th Streets #3V,11375,219854881
4.0,7.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.618492,3409.0,-74.005005,1299000.0,NY,1414 Bay Ridge Pkwy,11228,30706013
4.0,8.0,Brooklyn,FOR_SALE,TOWNHOUSE,40.6767,3580.0,-73.97632,2250000.0,NY,103 Lincoln Pl,11217,30582568
3.0,6.0,Far Rockaway,FOR_SALE,SINGLE_FAMILY,40.60013,,-73.77501,350000.0,NY,538 Beach 43rd Street,11691,32224051
2.0,6.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.68679,3600.0,-73.95412,1949900.0,NY,173 Quincy Street,11216,30608662
4.0,6.0,Flushing,FOR_SALE,MULTI_FAMILY,40.71301,2240.0,-73.9109,1980000.0,NY,5368 Metropolitan Avenue,11385,32006751
1.0,1.0,New York,FOR_SALE,CONDO,40.708794,800.0,-74.009544,475000.0,NY,55 Liberty St SUITE 17C,10038,446893709
7.0,9.0,New York,FOR_SALE,TOWNHOUSE,40.787647,6395.0,-73.968346,6250000.0,NY,13 W 89th St,10024,450900448
1.0,0.0,New York,FOR_SALE,CONDO,40.80233,0.0,-73.95191,185000.0,NY,135 W 115th St APT 1E,10026,244886907
3.0,4.0,Bronx,FOR_SALE,MULTI_FAMILY,40.885612,2060.0,-73.90463,949900.0,NY,3607 Irwin Avenue,10463,29852258
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.647243,882.0,-74.005264,799000.0,NY,570 44th St APT 12,11220,245014858
2.0,4.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.69269,1200.0,-73.73097,699900.0,NY,11651 230th Street,11411,32166383
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.613167,1760.0,-74.13386,699999.0,NY,79 Byrne Ave,10314,32283419
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.647243,882.0,-74.005264,799000.0,NY,570 44th St APT 12,11220,245014858
2.0,4.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.69269,1200.0,-73.73097,699900.0,NY,11651 230th Street,11411,32166383
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.613167,1760.0,-74.13386,699999.0,NY,79 Byrne Ave,10314,32283419
2.0,1.0,Brooklyn,FOR_SALE,CONDO,40.733078,932.0,-73.95571,1199000.0,NY,149 Huron St APT 6H,11222,2122563361
3.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.68247,1835.0,-73.84971,728000.0,NY,10121 90th Street,11416,32113355
1.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.616043,1416.0,-74.08611,270000.0,NY,26 Metcalfe St,10304,32287687
3.0,3.0,Bayside,FOR_SALE,CONDO,40.783455,1500.0,-73.77478,599000.0,NY,215-29 23rd Avenue #4,11360,450143696
1.0,1.0,Jackson Heights,FOR_SALE,CONDO,40.755337,750.0,-73.875046,299000.0,NY,3344 93rd St APT 5X,11372,2121602217
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.592567,1344.0,-74.07727,659000.0,NY,240 Mallory Ave,10305,32325155
3.0,7.0,Bronx,FOR_SALE,MULTI_FAMILY,40.86424,2202.0,-73.85898,949000.0,NY,2543 Williamsbridge Road,10469,29820799
4.0,4.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.62951,1974.0,-74.116165,799000.0,NY,481 Broadway,10310,32275832
2.0,2.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.68252,1167.0,-73.88117,579950.0,NY,117 Highland Place,11208,30637597
14.0,7.0,New York,FOR_SALE,TOWNHOUSE,40.78993,12375.0,-73.97962,29750000.0,NY,349 W 86th St,10024,31526581
4.0,8.0,Bronx,FOR_SALE,MULTI_FAMILY,40.818607,3218.0,-73.86542,950000.0,NY,1754 Seward Avenue,10473,29792286
4.0,3.0,New York,FOR_SALE,CONDO,40.7077,2309.0,-74.015,4940000.0,NY,50 West St APT 18B,10006,244782494
10.0,11.0,New York,FOR_SALE,TOWNHOUSE,40.76162,24000.0,-73.97619,49500000.0,NY,9 W 54th St,10019,2057926072
1.0,4.0,Arverne,FOR_SALE,SINGLE_FAMILY,40.594387,1600.0,-73.78919,320000.0,NY,360 Beach 59th Street #A Dock,11692,448676072
1.0,3.0,Hollis,FOR_SALE,SINGLE_FAMILY,40.7077,1376.0,-73.778854,550000.0,NY,181-10 93rd Avenue,11423,2066407112
2.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.68066,1063.0,-73.751396,630000.0,NY,21705 133rd Rd,11413,32201069
3.0,4.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.691513,1600.0,-73.81532,679000.0,NY,10147 131st Street,11419,32124579
3.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.679256,1392.0,-73.84674,729888.0,NY,105-28 92 Street,11417,32114957
2.0,4.0,Queens Village,FOR_SALE,SINGLE_FAMILY,40.70557,1280.0,-73.73928,327000.0,NY,218-20 112th Ave,11429,2079313732
3.0,3.0,Woodhaven,FOR_SALE,SINGLE_FAMILY,40.697044,1400.0,-73.84849,799000.0,NY,8563 98th St,11421,32115413
2.0,3.0,Maspeth,FOR_SALE,SINGLE_FAMILY,40.71811,1216.0,-73.90077,905000.0,NY,62-33 59th Drive,11378,450900076
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.614582,1434.0,-73.93511,825000.0,NY,1733 E 37th St,11234,30757747
1.0,1.0,Bronx,FOR_SALE,CONDO,40.85118,850.0,-73.90071,115000.0,NY,2025 Valentine Avenue #3F,10457,215960085
4.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.528786,2250.0,-74.21963,798000.0,NY,86 Ambassador Ln,10309,59821058
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.683643,800.0,-74.00387,995000.0,NY,76 President St UNIT GARDEN,11231,450672732
,6.0,Bronx,FOR_SALE,MULTI_FAMILY,40.847797,2246.0,-73.85092,948888.0,NY,1643 Tomlinson Avenue,10461,29814607
2.0,2.0,Bronx,FOR_SALE,SINGLE_FAMILY,40.8099,1230.0,-73.80288,535000.0,NY,2 Schuyler Terrace,10465,29847505
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.667538,800.0,-73.960594,650000.0,NY,35 Crown St APT 1F,11225,99343189
1.0,2.0,Jackson Heights,FOR_SALE,CONDO,40.74853,0.0,-73.88205,475000.0,NY,37-51 84th St #31,11372,249766776
2.0,5.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.59549,2300.0,-74.07007,999900.0,NY,162 Sand Ln,10305,32325628
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.588272,1560.0,-74.15336,775000.0,NY,333 Travis Ave,10314,32312003
,,Flushing,FOR_SALE,MULTI_FAMILY,40.747562,1584.0,-73.75772,849900.0,NY,6136 220th Street,11364,32086849
2.0,3.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.604042,1785.0,-73.944244,938000.0,NY,1933 E 28th St,11229,30742579
3.0,5.0,Flushing,FOR_SALE,TOWNHOUSE,40.751804,0.0,-73.82942,1500000.0,NY,42-95 Crommelin Street,11355,451018275
2.0,2.0,New York,FOR_SALE,CONDO,40.78513,1077.0,-73.94797,960000.0,NY,215 E 96th St #25C,10128,321915199
10.0,6.0,New York,FOR_SALE,TOWNHOUSE,40.73258,9103.0,-73.99472,36500000.0,NY,17 E 9th St,10003,401990447
1.0,2.0,Flushing,FOR_SALE,TOWNHOUSE,40.7215,1000.0,-73.912766,498000.0,NY,57-26 57 Drive,11378,31986278
1.0,2.0,Staten Island,FOR_SALE,CONDO,40.60082,901.0,-74.132484,429000.0,NY,50 Bradley Court #52,10314,451028725
3.0,3.0,Bayside,FOR_SALE,CONDO,40.784637,2000.0,-73.77647,655000.0,NY,17-39 215th Street 215th Street #35,11360,444377632
6.0,5.0,New York,FOR_SALE,CONDO,40.7662,7074.0,-73.981,47900000.0,NY,217 W 57th St #110,10019,338594595
4.0,4.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.689655,2705.0,-73.93168,2100000.0,NY,696 Lexington Ave,11221,30603177
7.0,6.0,Flushing,FOR_SALE,MULTI_FAMILY,40.753635,5000.0,-73.81492,2800000.0,NY,146-15 Holly Avenue,11355,32042360
2.0,2.0,Corona,FOR_SALE,CONDO,40.738136,820.0,-73.8582,265000.0,NY,58-03 Calloway St #3NN,11368,79731509
2.0,4.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.5348,1400.0,-74.238014,799000.0,NY,60 Androvette St,10309,32374498
3.0,4.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.76983,1451.0,-73.77895,999000.0,NY,20934 33rd Road,11361,32060278
1.0,3.0,Brooklyn,FOR_SALE,CONDO,40.5993,1050.0,-73.9333,205000.0,NY,2229 Knapp St APT 2A,11229,2061979122
3.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.5923,2021.0,-73.952034,998000.0,NY,1804 Avenue X,11235,30747936
3.0,3.0,Whitestone,FOR_SALE,SINGLE_FAMILY,40.781956,1485.0,-73.81864,1388888.0,NY,19-11 147th St,11357,2081765435
7.0,10.0,Saint Albans,FOR_SALE,MULTI_FAMILY,40.70777,3600.0,-73.76201,1799999.0,NY,104-03 196  St,11412,2060251535
1.0,1.0,Howard Beach,FOR_SALE,CONDO,40.666096,800.0,-73.847145,175000.0,NY,153-25 88 Street #4N,11414,79732881
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.6595,1116.0,-73.90162,375000.0,NY,592 Powell St,11212,30636133
1.0,3.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.60166,2700.0,-74.09311,1195000.0,NY,1039 Richmond Rd,10304,119609702
2.0,3.0,Saint Albans,FOR_SALE,SINGLE_FAMILY,40.69407,1125.0,-73.74633,300000.0,NY,118-29 205th Street,11412,2056679033
2.0,4.0,New York,FOR_SALE,CONDO,40.7918,1700.0,-73.9407,1000000.0,NY,309 E 108th St,10029,121183777
6.0,6.0,Brooklyn,FOR_SALE,TOWNHOUSE,40.700375,6374.0,-73.99482,19950000.0,NY,11 Cranberry St,11201,30567284
3.0,4.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.613354,2100.0,-74.16748,999999.0,NY,8 Nadal Pl,10314,32304159
8.0,18.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.630463,4400.0,-74.004906,4500000.0,NY,1068 62nd St,11219,30688832
2.0,6.0,Bronx,FOR_SALE,MULTI_FAMILY,40.82083,2680.0,-73.85256,820000.0,NY,2067 Seward Avenue,10473,29792817
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.66451,0.0,-73.97736,875000.0,NY,145 Prospect Park W APT 4D,11215,62646545
2.0,2.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.63817,1100.0,-73.92511,0.0,NY,21 Preston Ct,11234,30766553
4.0,7.0,New York,FOR_SALE,SINGLE_FAMILY,40.813694,2248.0,-73.94642,1600000.0,NY,232 W 132nd St #232,10027,448165605
3.0,4.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.537624,2808.0,-74.201866,1189000.0,NY,479 Ramona Ave,10309,32369615
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.58835,1000.0,-73.96244,380000.0,NY,2514 E 7th St APT 3B,11235,245067625
5.0,5.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.59892,4576.0,-74.111725,3295000.0,NY,563 Todt Hill Rd,10304,112111317
4.0,3.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.6675,2400.0,-73.9753,1500000.0,NY,60 15th Street,11215,30586120
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.58478,0.0,-73.93169,359000.0,NY,3235 Emmons Ave APT 602,11235,82829879
3.0,3.0,New York,FOR_SALE,CONDO,40.756153,0.0,-73.960884,1995000.0,NY,25 Sutton Pl S APT 8G,10022,244805592
3.0,4.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.733093,1619.0,-73.896675,1200000.0,NY,6731 52nd Road,11378,31982766
3.0,3.0,New York,FOR_SALE,CONDO,40.76741,2100.0,-73.96824,995000.0,NY,27 E 65th St #5BC,10065,442232803
1.0,1.0,Forest Hills,FOR_SALE,CONDO,40.72139,0.0,-73.84492,350000.0,NY,107-40 Queens Blvd #5-H,11375,2056684116
3.0,3.0,Woodhaven,FOR_SALE,SINGLE_FAMILY,40.68878,1312.0,-73.851265,735000.0,NY,91-22 92nd St,11421,2062377429
2.0,2.0,New York,FOR_SALE,CONDO,40.79461,0.0,-73.96294,1699000.0,NY,407 Central Park W #PH7B,10025,450360981
3.0,5.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.541504,2480.0,-74.158585,1299000.0,NY,239 Sycamore St,10312,32347243
5.0,5.0,New York,FOR_SALE,CONDO,40.770916,0.0,-73.9615,15400000.0,NY,150 E 73rd St #PENTHOUSE,10021,450809432
1.0,2.0,Bayside,FOR_SALE,CONDO,40.765774,950.0,-73.78544,399000.0,NY,20117 35th Avenue #B,11361,80383482
3.0,5.0,Brooklyn,FOR_SALE,MULTI_FAMILY,,2756.0,,1550000.0,NY,490 Hancock St #1,11233,442916493
4.0,5.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.700264,5568.0,-73.994576,14000000.0,NY,19 Cranberry St,11201,30567281
1.0,1.0,New York,FOR_SALE,CONDO,40.78187,750.0,-73.94633,585000.0,NY,345 E 93rd St APT 20A,10128,244855096
1.0,3.0,Bronx,FOR_SALE,SINGLE_FAMILY,40.85495,1744.0,-73.79081,415000.0,NY,616 City Island Avenue,10464,29850695
2.0,2.0,Staten Island,FOR_SALE,TOWNHOUSE,40.56358,1144.0,-74.104675,549900.0,NY,128 Milton Ave,10306,32334948
2.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.707733,1360.0,-73.77869,699000.0,NY,181-16 93rd Avenue,11423,32142357
1.0,1.0,Brooklyn,FOR_SALE,CONDO,40.615463,550.0,-73.94624,165000.0,NY,2807 Kings Hwy APT 5B,11210,245006189
3.0,4.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.6508,3000.0,-74.0072,1495000.0,NY,415 42nd St,11232,30574920
3.0,5.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.644352,1938.0,-73.90592,929000.0,NY,1040 E 94th Street,11236,30773621
4.0,5.0,Jamaica,FOR_SALE,MULTI_FAMILY,40.676296,1700.0,-73.747284,869999.0,NY,135-07 223rd Street,11413,68316431
2.0,2.0,Flushing,FOR_SALE,CONDO,40.767178,1100.0,-73.825386,675000.0,NY,140-55 34th Avenue #6H,11354,32037080
2.0,4.0,Bronx,FOR_SALE,MULTI_FAMILY,40.891315,2746.0,-73.84273,0.0,NY,4042 Baychester Ave,10466,29836055
8.0,6.0,Brooklyn,FOR_SALE,TOWNHOUSE,40.674927,4004.0,-73.98301,6250000.0,NY,38 Garfield Pl,11215,30583371
4.0,6.0,Flushing,FOR_SALE,MULTI_FAMILY,40.74178,3920.0,-73.8305,1780000.0,NY,135-19 62nd Avenue,11367,32064221
4.0,,Brooklyn,FOR_SALE,MULTI_FAMILY,40.637268,3090.0,-74.014465,1888000.0,NY,606 61st Street,11220,30690936
3.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.77574,0.0,-73.80821,1280000.0,NY,154-32 24th Rd,11357,32034392
15.0,15.0,New York,FOR_SALE,SINGLE_FAMILY,40.715717,18740.0,-74.008415,24950000.0,NY,105 Reade St,10013,405529486
4.0,5.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.63137,2736.0,-73.889565,880000.0,NY,2109 Canarsie Rd,11236,30779909
3.0,2.0,Brooklyn,FOR_SALE,CONDO,40.720844,1319.0,-73.96062,1995000.0,NY,49 N 8th St,11249,2070454111
3.0,3.0,Flushing,FOR_SALE,MULTI_FAMILY,40.723103,0.0,-73.87028,1188000.0,NY,6324 84th Pl,11379,31996141
9.0,8.0,New York,FOR_SALE,SINGLE_FAMILY,40.737682,6200.0,-74.00361,15000000.0,NY,277 W 12th St #PENTHOUSE,10014,447005558
1.0,2.0,Bronx,FOR_SALE,SINGLE_FAMILY,40.839333,1078.0,-73.821045,600000.0,NY,3203 Parsifal Place,10465,29843334
3.0,4.0,Bronx,FOR_SALE,MULTI_FAMILY,40.86634,1706.0,-73.85982,685000.0,NY,2723 Colden Ave #1,10469,450380053
2.0,8.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.633476,3040.0,-74.12022,799900.0,NY,25 Elizabeth St,10310,32276242
3.0,5.0,Flushing,FOR_SALE,MULTI_FAMILY,40.748947,2656.0,-73.76781,1400000.0,NY,5627 210th St,11364,32084787
1.0,2.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.53969,910.0,-74.15791,499000.0,NY,319 Winchester Ave,10312,32348007
4.0,5.0,Far Rockaway,FOR_SALE,SINGLE_FAMILY,40.608177,3637.0,-73.7502,899000.0,NY,12-99 Brunswick Avenue,11691,32219790
6.0,3.0,New York,FOR_SALE,TOWNHOUSE,40.730785,6850.0,-74.00743,21000000.0,NY,78 Morton St,10014,143090515
2.0,4.0,Queens Village,FOR_SALE,SINGLE_FAMILY,40.722878,,-73.738884,999888.0,NY,92-52 219th Street,11428,2056774155
1.0,1.0,Forest Hills,FOR_SALE,CONDO,40.727413,0.0,-73.846985,189000.0,NY,67-66 108th St UNIT A38,11375,439578864
2.0,2.0,Brooklyn,FOR_SALE,CONDO,40.654434,1010.0,-73.96144,699000.0,NY,353 Ocean Ave APT 6B,11226,30665542
3.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.58582,1806.0,-74.16078,748888.0,NY,67 Purdue St,10314,32313175
2.0,3.0,Bronx,FOR_SALE,CONDO,40.876198,1300.0,-73.86045,215000.0,NY,3531 Bronxwood Avenue #STJ,10467,450823453
1.0,2.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.635025,754.0,-74.16958,225000.0,NY,189 Pond Way #A,10303,450294002
1.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.76378,1088.0,-73.78607,880000.0,NY,36-09 200 Street,11361,32060601
1.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.609886,1092.0,-74.13445,699000.0,NY,204 Byrne Ave,10314,32289930
6.0,6.0,Brooklyn,FOR_SALE,TOWNHOUSE,40.69028,10000.0,-73.966774,10350000.0,NY,280 Washington Ave,11205,30612247
2.0,4.0,Flushing,FOR_SALE,MULTI_FAMILY,40.739735,,-73.79674,1198800.0,NY,59-21 Fresh Meadow Lane,11365,32073569
1.0,1.0,Manhattan,FOR_SALE,CONDO,40.79473,0.0,-73.93507,164900.0,NY,424 E 115th St APT 3D,10029,441543099
2.0,2.0,Bayside,FOR_SALE,CONDO,40.785923,1200.0,-73.78571,888000.0,NY,"14-12 Michael Place 3rd Floor, 117U",11360,451015572
6.0,12.0,New York,FOR_SALE,SINGLE_FAMILY,40.730186,3800.0,-73.98818,5695000.0,NY,120 E 10th St,10003,2122753122
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.720665,0.0,-73.960335,619000.0,NY,65 N 8th St APT 11,11249,2130785073
3.0,6.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.69335,1726.0,-73.82157,675000.0,NY,9517 125th Street,11419,32123442
1.0,1.0,Rockaway Park,FOR_SALE,CONDO,40.5749,,-73.85032,395000.0,NY,125 Beach 124 St #6F,11694,2101966318
3.0,4.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.734356,2268.0,-73.76438,1499000.0,NY,206-07 Richland Avenue,11364,32088526
1.0,4.0,New York,FOR_SALE,CONDO,40.804024,0.0,-73.96377,575000.0,NY,503 W 111th St APT 22,10025,244781947
2.0,6.0,South Ozone Park,FOR_SALE,SINGLE_FAMILY,40.674824,0.0,-73.81303,499000.0,NY,117-18 125th St,11420,2056786582
5.0,3.0,New York,FOR_SALE,CONDO,40.720978,6814.0,-74.00244,39995000.0,NY,20 Greene St #PENTHOUSE,10013,443948051
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.62981,900.0,-73.92751,280000.0,NY,1270 E 51 Street #6A,11234,245020022
3.0,5.0,Far Rockaway,FOR_SALE,MULTI_FAMILY,40.574703,3307.0,-73.84759,1549000.0,NY,161 Beach 129th Street,11694,32227161
4.0,4.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.569283,2690.0,-74.14426,1249000.0,NY,394 Clarke,10306,2087054095
3.0,6.0,Jamaica,FOR_SALE,MULTI_FAMILY,40.691612,1750.0,-73.79558,725000.0,NY,109-30 155th St,11433,32184914
2.0,2.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.630848,0.0,-74.021164,999000.0,NY,523 73rd St,11209,30694211
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.61446,1190.0,-73.93825,675000.0,NY,1664 E 35th St,11234,30756976
6.0,6.0,Whitestone,FOR_SALE,MULTI_FAMILY,40.782,2670.0,-73.815575,1980000.0,NY,149-32 19th Ave #1,11357,450897200
5.0,5.0,Brooklyn,FOR_SALE,CONDO,40.7022,4928.0,-73.99084,19500000.0,NY,30 Front St,11201,2055546088
1.0,3.0,Queens,FOR_SALE,CONDO,40.791786,1300.0,-73.79672,420000.0,NY,167-05 12 Ave Ave. #4B,11357,333728984
1.0,2.0,Jamaica,FOR_SALE,CONDO,40.679756,894.0,-73.86275,236000.0,NY,97-52 75th Street #A1,11416,32112101
4.0,8.0,Bronx,FOR_SALE,MULTI_FAMILY,40.866116,4127.0,-73.90375,1500000.0,NY,2510 Webb Ave,10468,29786527
2.0,2.0,Queens,FOR_SALE,CONDO,40.794216,1600.0,-73.79675,500000.0,NY,166-25 Powells Cove Boulevard #10G,11357,79739713
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.614727,820.0,-74.03341,345000.0,NY,325 Marine Ave APT C3,11209,245024494
1.0,3.0,New York,FOR_SALE,CONDO,40.806496,0.0,-73.93867,265000.0,NY,78 E 127th St APT 19,10035,2056751551
3.0,3.0,Ozone Park,FOR_SALE,SINGLE_FAMILY,40.67328,1216.0,-73.85173,825000.0,NY,133-25 84th Street,11417,346876298
2.0,4.0,Flushing,FOR_SALE,MULTI_FAMILY,40.757065,1640.0,-73.785866,1298880.0,NY,43-28 196 Street,11358,32049171
2.0,3.0,Bronx,FOR_SALE,SINGLE_FAMILY,40.828354,1973.0,-73.82034,665000.0,NY,729 Hollywood Avenue,10465,29845061
1.0,1.0,New York,FOR_SALE,SINGLE_FAMILY,40.71271,1046.0,-73.99553,795000.0,NY,50 Henry St APT 7B,10002,31495402
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.718582,1332.0,-73.891685,868000.0,NY,6811 61st Road,11379,143419926
3.0,3.0,Forest Hills,FOR_SALE,CONDO,40.73273,2285.0,-73.84445,660000.0,NY,65-06 Grand Central Parkway,11375,450200096
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.60028,840.0,-74.00832,324999.0,NY,1333 Shore Pkwy FLOOR 1,11214,449850696
1.0,0.0,Jamaica,FOR_SALE,CONDO,40.705524,600.0,-73.80109,135000.0,NY,89-15 Parsons Boulevard #2A,11432,245446514
2.0,2.0,Howard Beach,FOR_SALE,CONDO,40.667625,1130.0,-73.84778,345000.0,NY,151-40 88 Street #1G,11414,124719635
6.0,6.0,Whitestone,FOR_SALE,MULTI_FAMILY,40.7819,,-73.815605,1980000.0,NY,149-32 19th ave,11357,2058367004
2.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.690453,1283.0,-73.732765,779900.0,NY,118-18 230 Street,11411,32197003
6.0,7.0,New York,FOR_SALE,MULTI_FAMILY,40.815525,3700.0,-73.94154,1999000.0,NY,133 W 136th St,10030,245083805
1.0,0.0,Brooklyn,FOR_SALE,CONDO,40.677692,0.0,-73.973816,450000.0,NY,144 Park Pl #3,11217,79727995
1.0,2.0,Forest Hills,FOR_SALE,CONDO,40.72983,0.0,-73.8502,450000.0,NY,65-45 Yellowstone Blvd #6E,11375,2078881441
2.0,2.0,Jackson Heights,FOR_SALE,CONDO,40.75492,1200.0,-73.87656,360000.0,NY,33-47 91st. Street #3H,11372,448730207
1.0,2.0,Fresh Meadows,FOR_SALE,CONDO,40.737812,700.0,-73.77904,339000.0,NY,196-65 69TH Avenue 1 FL,11365,2063636941
3.0,7.0,Fresh Meadows,FOR_SALE,MULTI_FAMILY,,1828.0,,1458000.0,NY,61-12 160th St,11365,2058237985
3.0,5.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.695934,1424.0,-73.77929,849000.0,NY,11046 174th Street,11433,32141347
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.639748,0.0,-74.01863,299000.0,NY,414 61st St APT 4A,11220,2088421001
1.0,1.0,Brooklyn,FOR_SALE,CONDO,40.71398,937.0,-73.92903,599000.0,NY,1196 Metropolitan Ave #1B,11237,2055535661
